ch1;-303.8675109896722;1618863538.8615782
ch2;-585.4371197848258;1618863538.8916292
TAS;62.451308327858456;1618863538.980846
GS;49.99635403156939;1618863539.0107627
Roll;-106.67296475583875;1618863539.0405807
Ptch;75.93592675660626;1618863539.0705037
Yaw;11.964199164798998;1618863539.1003497
GPS;[45.640936842001835, -72.0793018931698];1618863539.1302688
AccX;2.052815855105823;1618863539.1601894
AccY;0.15492222246844836;1618863539.190109
AccZ;4.49718220862802;1618863539.2200303
dPrs;37.44576118072359;1618863539.2489524
Bat1;5.633442828608567;1618863539.2788723
Curr;4.25439639434801;1618863539.3088005
Bat2;7.878713496663407;1618863539.3387115
Alt;14.343245164565872;1618863539.3686604
ch1;-144.41245556993852;1618863539.3985572
ch2;-515.3375663594744;1618863539.4285371
TAS;64.66516371598098;1618863539.5182724
GS;49.98717282418569;1618863539.5481923
Roll;-116.79655143883544;1618863539.5781114
Ptch;59.04157033841295;1618863539.6080706
Yaw;0.9348946628972215;1618863539.6379838
GPS;[45.64091787999734, -72.0792883928227];1618863539.6679065
AccX;2.9216539197336284;1618863539.6978724
AccY;1.1376907389333468;1618863539.7277114
AccZ;4.5200528733735705;1618863539.7576637
dPrs;36.24996474758882;1618863539.7875535
Bat1;8.844642471449916;1618863539.8174798
Curr;4.315547394344509;1618863539.8471136
Bat2;8.120129790169042;1618863539.87693
Alt;11.835717668594967;1618863539.9068496
ch1;101.11815707196833;1618863539.9367692
ch2;-240.5497414180169;1618863539.9667234
TAS;64.99016613942167;1618863540.0559316
GS;49.29023984304702;1618863540.0858514
Roll;-148.95070650946295;1618863540.1158004
Ptch;54.38373730086886;1618863540.1452034
Yaw;0.3827908862889444;1618863540.1751232
GPS;[45.64082023742588, -72.07924351093348];1618863540.2050428
AccX;3.342594723583994;1618863540.2345035
AccY;2.2255933438265467;1618863540.264418
AccZ;4.948560718663688;1618863540.294315
dPrs;34.13638851082294;1618863540.3242347
Bat1;11.270625801955719;1618863540.354232
Curr;4.358797022768421;1618863540.3840768
Bat2;8.501859399205166;1618863540.4140034
Alt;5.323163450869359;1618863540.4439235
ch2;-156.04533783159076;1618863540.5037522
TAS;64.91656347316217;1618863540.5935118
GS;46.72587788916134;1618863540.623432
Roll;-160.8151620771432;1618863540.6534204
Ptch;52.31008597016077;1618863540.6832724
Yaw;2.1716031553525283;1618863540.7131946
GPS;[45.640709024618154, -72.07923615752998];1618863540.7430933
AccX;4.102085531820913;1618863540.7730637
AccY;2.505571369336133;1618863540.802902
AccZ;4.986989392889328;1618863540.8328521
dPrs;32.764545780480645;1618863540.8627417
Bat1;13.384845387247568;1618863540.892733
Curr;4.446481305242412;1618863540.9225807
Bat2;8.718681253940247;1618863540.9525337
Alt;2.471128242269458;1618863540.9824214
ch2;16.0374785239952;1618863541.042261
TAS;64.80772836148091;1618863541.1320198
GS;42.81333585918077;1618863541.1619408
Roll;-169.87562219207277;1618863541.1918604
Ptch;30.598856294542937;1618863541.2217808
Yaw;7.44508130413692;1618863541.2508838
GPS;[45.640626575765886, -72.0792284687871];1618863541.2808099
AccX;4.395581858958801;1618863541.3107567
AccY;2.5063972150856983;1618863541.3407176
AccZ;4.877035163761326;1618863541.3705626
dPrs;27.097954741894213;1618863541.400492
Bat1;17.237214488944616;1618863541.4304755
Curr;4.605190270773855;1618863541.4603343
Bat2;8.970021188441894;1618863541.4902425
Alt;0.7751793329209136;1618863541.520165
TAS;63.072893134592135;1618863541.6699116
GS;42.55501048048632;1618863541.6996884
Roll;-177.40762993238536;1618863541.7296402
Ptch;7.086458711870051;1618863541.7590694
Yaw;9.169030625464217;1618863541.7889912
GPS;[45.64061736433335, -72.07921520755318];1618863541.8189118
AccX;4.899763603672621;1618863541.8489408
AccY;3.6627708624206834;1618863541.8788934
AccZ;4.445131181990202;1618863541.9087813
dPrs;19.697648199901067;1618863541.9387124
Bat1;18.73043761451101;1618863541.968623
Curr;4.824970102898134;1618863541.9986105
Bat2;8.999217494953497;1618863542.0286095
Alt;0.007685457355549374;1618863542.0584164
ch3;-112.23220393757184;1618863542.1481402
ch4;-267.33654025777935;1618863542.1780686
TAS;59.473445571691926;1618863542.2079873
GS;42.0131019562741;1618863542.2379088
Roll;-179.72835399131728;1618863542.267832
Ptch;-2.527934969045943;1618863542.2977715
