ch3;-730.0243081115154;1618863544.2990456
ch4;-619.3609206592614;1618863544.3289611
TAS;39.94437609436645;1618863544.3588514
GS;25.263215850494408;1618863544.3888156
Roll;-102.82765332896865;1618863544.4188395
Ptch;-47.299016730126915;1618863544.4486372
Yaw;85.26824702234893;1618863544.478564
GPS;[45.641611013029724, -72.07869955129028];1618863544.5084531
AccX;3.4133308476738247;1618863544.538371
AccY;4.99024031099493;1618863544.5683722
AccZ;1.923369755260149;1618863544.5977533
dPrs;2.3435874326525408;1618863544.6276765
Bat1;26.80564739074086;1618863544.657563
Curr;4.99861903452855;1618863544.6874852
Bat2;7.6244460554865245;1618863544.7169213
Alt;10.540594500853643;1618863544.7468736
ch3;-824.8736319277527;1618863544.8350716
ch4;-762.0471964730558;1618863544.864847
TAS;37.333080210170856;1618863544.8948023
GS;21.008377810377112;1618863544.9247975
Roll;-98.41569389624058;1618863544.9537895
Ptch;-48.61015002787273;1618863544.9835649
Yaw;106.47039871337819;1618863545.0135164
GPS;[45.641658041715985, -72.0786234400348];1618863545.0434844
AccX;2.989035745575343;1618863545.0733361
AccY;4.962461296865196;1618863545.103256
AccZ;0.9619542417477943;1618863545.133165
dPrs;0.7782200918445099;1618863545.1630847
Bat1;28.084907165336347;1618863545.1928806
Curr;4.946800534699048;1618863545.2227664
Bat2;7.611266602249172;1618863545.2526875
Alt;21.375312373917893;1618863545.282603
ch3;-908.8278399062724;1618863545.3713658
ch4;-796.9360681545378;1618863545.4005802
TAS;35.79200346986849;1618863545.4300256
GS;14.353475815614143;1618863545.4599462
Roll;-85.8153858558539;1618863545.489861
Ptch;-57.611867056668295;1618863545.5197802
Yaw;108.40236650915999;1618863545.5547178
GPS;[45.64181713002228, -72.07842777177588];1618863545.5846157
AccX;2.3388604554456656;1618863545.6146307
AccY;4.689652123519744;1618863545.6444786
AccZ;0.32633538701522813;1618863545.674365
dPrs;0.5692966288123387;1618863545.7040226
Bat1;29.5723403352917;1618863545.734002
Curr;4.931833648556796;1618863545.763861
Bat2;6.614472728179981;1618863545.7937691
Alt;30.263514154989736;1618863545.8236954
ch3;-979.8848582071208;1618863545.9134536
ch4;-931.2768761035662;1618863545.9434526
TAS;29.90387062851158;1618863545.9732952
GS;12.72537458608338;1618863546.0018728
Roll;-78.08963374582208;1618863546.031813
Ptch;-68.93999321720595;1618863546.0617127
Yaw;128.3282963602433;1618863546.0916345
GPS;[45.642573640668466, -72.07819218565653];1618863546.1213617
AccX;1.6853506172851251;1618863546.1512089
AccY;4.125356144839118;1618863546.1811323
AccZ;0.232624223489403;1618863546.2110493
dPrs;0.38962359269366686;1618863546.2409692
Bat1;29.927104656557834;1618863546.2709424
Curr;4.89045345625948;1618863546.3004205
Bat2;6.313328771705177;1618863546.3303058
Alt;40.979449842729686;1618863546.3602257
ch3;-996.0135832423786;1618863546.449991
ch4;-994.48547403309;1618863546.4799125
TAS;25.03318348896488;1618863546.5098279
GS;8.943717488615011;1618863546.539746
Roll;-74.37303022518466;1618863546.5696926
